day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Finish Time,Win Odds,Running Position
ST_2008-6-1_11,6,6.0,GUAN DAO (CH211),Y T Cheng,A Lee,123,1176,10,1:10.60,40,3 3 6
ST_2008-6-1_11,7,7.0,DUMBARTON ROCK (CJ228),M Du Plessis,C Fownes,124,1124,5,1:10.80,4.9,10 11 7
ST_2008-6-1_11,8,4.0,MAGIC CHARIOT (CH094),B Prebble,C W Chang,126,1179,13,1:10.90,23,6 5 8
ST_2008-6-1_11,9,14.0,FLY ME TO THE MOON (CG104),F Coetzee,J Size,116,1091,3,1:10.90,23,8 9 9
ST_2008-6-1_11,10,3.0,KUNG FU (CE289),G Boss,D Cruz,128,1121,9,1:10.90,4.7,1 1 10
ST_2008-6-1_11,11,12.0,NORDIC STAR (CH302),H W Lai,Y O Wong,115,1157,1,1:11.10,33,12 12 11
ST_2008-6-1_11,12,13.0,STAREILLY (CJ083),K L Chui,A S Cruz,112,1156,12,1:11.20,31,5 6 12
ST_2008-6-1_11,13,11.0,MASSIVE STAR (CJ126),C W Wong,C H Yip,114,1178,11,1:12.40,99,13 13 13
ST_2008-6-1_11,WV,10.0,BUCCANEER (CH214),K T Yeung,A Schutz,112,---,---,---,---,---
ST_2008-6-1_2,1,4.0,DANZULU (CJ069),B Prebble,D J Hall,123,1022,7,1:09.90,3,7 6 1
ST_2008-6-1_2,2,7.0,TYCOON TAYLOR (CH288),Y T Cheng,Y S Tsui,115,1017,4,1:10.10,6.7,3 3 2
ST_2008-6-1_2,3,2.0,COSMO SUCCESSOR (CH118),K L Chui,A S Cruz,124,1060,6,1:10.50,11,4 5 3
ST_2008-6-1_2,4,5.0,TAKE IT EASY (CJ029),C W Wong,C H Yip,119,1025,5,1:10.70,10,1 1 4
ST_2008-6-1_2,5,9.0,KING CREOLE (CG287),M Nunes,K W Lui,115,1082,8,1:10.70,7.6,8 8 5
ST_2008-6-1_2,6,3.0,VIENTO (CH181),W M Lai,T K Ng,123,1154,3,1:10.80,8.1,6 7 6
ST_2008-6-1_2,7,1.0,LIFELINE PEGASUS (CH067),K T Yeung,A T Millard,126,1194,1,1:11.10,3.7,2 2 7
ST_2008-6-1_2,8,6.0,WHAT A THRILL (CJ086),G Boss,A Lee,118,1050,2,1:12.50,45,5 4 8
ST_2008-6-1_2,WV,8.0,HAPPY SUNDAY (CE169),M Du Plessis,A Lee,116,---,---,---,---,---
ST_2008-6-1_3,1,3.0,BROTHERS IN ARMS (CJ070),G Boss,A Lee,125,1132,7,1:10.10,4.4,2 2 1
ST_2008-6-1_3,2,1.0,RED RULER (CH198),K L Chui,D J Hall,125,1063,10,1:10.50,4.0,6 3 2
ST_2008-6-1_3,3,5.0,VICTORY SPEEDY (CJ206),D Whyte,P O'Sullivan,123,1175,4,1:10.50,5.7,4 5 3
ST_2008-6-1_3,4,4.0,GLENEALY ELITE (CJ034),B Prebble,C H Yip,125,1030,5,1:10.70,3.3,9 7 4
ST_2008-6-1_3,5,9.0,SILVER WRAITH (CE178),H W Lai,Y S Tsui,114,1019,2,1:11.00,10.0,5 6 5
ST_2008-6-1_3,6,8.0,JADE DANCER (CE170),W M Lai,D J Hall,118,1168,3,1:11.10,35.0,1 1 6
ST_2008-6-1_3,7,2.0,CLEMENT ELITE (CH004),O Doleuze,A Lee,127,1106,9,1:11.20,20.0,10 10 7
ST_2008-6-1_3,8,10.0,FASTER FASTER (CG010),M Du Plessis,D E Ferraris,115,1268,6,1:11.20,44.0,8 9 8
ST_2008-6-1_3,9,7.0,ABLE DANCER (CJ136),F Coetzee,S Woods,120,1123,8,1:11.50,22.0,3 4 9
ST_2008-6-1_3,10,6.0,WEALTH SYNERGY (CJ133),M Nunes,K W Lui,123,1049,1,1:11.50,54.0,7 8 10
ST_2008-6-1_4,1,13.0,MUTUAL GAIN (CE275),Y T Cheng,T W Leung,113,1060,6,1:10.80,13.0,8 9 1
ST_2008-6-1_4,2,5.0,DAYLIGHT EXPRESS (CH036),D Whyte,C H Yip,130,1017,7,1:11.00,4.2,13 12 2
ST_2008-6-1_4,3,2.0,ACTIVE VALOUR (CG045),C W Wong,B K Ng,129,1061,5,1:11.00,8.1,10 6 3
ST_2008-6-1_4,4,12.0,PLEASURE PLEASURE (CD271),M Du Plessis,A Lee,116,1042,2,1:11.20,10.0,4 3 4
ST_2008-6-1_4,5,14.0,WINNING CHAMP (CE233),S K Sit,C H Yip,111,1034,1,1:11.50,51.0,1 1 5
ST_2008-6-1_4,6,7.0,DIAGHILEV (CH241),O Doleuze,A Schutz,127,1092,12,1:11.50,5.8,11 11 6
ST_2008-6-1_4,7,8.0,TELECOM EMPEROR (CH137),B Prebble,D J Hall,127,1208,8,1:11.60,9.1,6 5 7
ST_2008-6-1_4,8,4.0,HEADINGLEY (CH264),K T Yeung,A T Millard,126,1075,9,1:11.70,10.0,3 4 8
ST_2008-6-1_4,9,3.0,CHEERFUL HAPPINESS (CE220),G Boss,T W Leung,131,1073,10,1:11.70,34.0,14 14 9
ST_2008-6-1_4,10,9.0,TOP SPEED (CH019),G Mosse,L Ho,125,1034,14,1:11.80,62.0,5 7 10
ST_2008-6-1_4,11,1.0,FANTASTIC TIME (CH220),C K Tong,B K Ng,128,1010,11,1:11.90,24.0,9 10 11
ST_2008-6-1_4,12,6.0,ELEPHANT STAR (CH323),W M Lai,T K Ng,128,1042,4,1:12.00,11.0,12 13 12
ST_2008-6-1_4,13,11.0,ZERO GRAVITY (CH037),K L Chui,A S Cruz,115,1095,13,1:12.10,28.0,2 2 13
ST_2008-6-1_4,PU,10.0,GENERAL SPEEDEE (CG193),H W Lai,Y S Tsui,118,1119,3,---,12.0,7 8 14
ST_2008-6-1_5,1,4.0,NOT QUITE PERFECT (CG254),G Mosse,A Lee,131,994,1,1:23.70,4.5,2 3 2 1
ST_2008-6-1_5,2,3.0,GRAND GENERAL (CJ113),C W Wong,B K Ng,128,1124,11,1:23.70,13.0,12 10 7 2
ST_2008-6-1_5,3,7.0,LUCKY WORLD (CJ053),Y T Cheng,C H Yip,124,1120,5,1:23.90,3.4,5 4 4 3
ST_2008-6-1_5,4,8.0,GALAXY DANCER (CH179),O Doleuze,K W Lui,123,1171,13,1:23.90,19.0,1 1 1 4
ST_2008-6-1_5,5,9.0,FRAMES DEPOT (CG118),W M Lai,T K Ng,120,1071,2,1:24.00,8.5,3 6 8 5
ST_2008-6-1_5,6,5.0,CHINESE BOY BOY (CH157),D Whyte,P O'Sullivan,130,1182,3,1:24.00,11.0,9 7 3 6
ST_2008-6-1_5,7,6.0,ARISTOCRACY (CG070),D Beadman,C S Shum,128,1136,6,1:24.00,26.0,11 11 10 7
ST_2008-6-1_5,8,10.0,MACAROON (CG238),M Nunes,D E Ferraris,120,890,10,1:24.10,35.0,14 12 11 8
ST_2008-6-1_5,9,2.0,WONDER KID (CH233),C K Tong,P F Yiu,127,1156,12,1:24.40,74.0,6 5 5 9
ST_2008-6-1_5,10,14.0,CENAMIRA (CD129),S K Sit,Y O Wong,111,1167,8,1:24.50,29.0,7 8 9 10
ST_2008-6-1_5,11,13.0,SPICY HOT (CH064),M Du Plessis,C Fownes,115,1063,14,1:24.50,12.0,13 14 13 11
ST_2008-6-1_5,12,1.0,FIRST KNIGHT (CB357),G Boss,S Woods,133,1212,9,1:25.60,9.8,10 13 14 12
ST_2008-6-1_5,13,12.0,TIMBER CITY (CC031),F Coetzee,A Schutz,119,1134,4,1:25.90,35.0,8 9 12 13
ST_2008-6-1_5,14,11.0,RISING WIN (CC089),H W Lai,T W Leung,118,1104,7,1:26.70,23.0,4 2 6 14
ST_2008-6-1_6,1,3.0,CHEEKY LAD (CG198),Y T Cheng,D J Hall,127,1124,1,1:23.40,14.0,3 3 3 1
ST_2008-6-1_6,2,6.0,GOLDEN TREASURE (CJ087),D Whyte,J Size,123,1023,11,1:23.50,3.8,7 5 6 2
ST_2008-6-1_6,3,10.0,CONQUEROR (CE270),S K Sit,Y O Wong,116,1152,4,1:23.50,11.0,6 8 11 3
ST_2008-6-1_6,4,14.0,KING OF SPADES (CC056),W M Lai,T K Ng,112,1041,6,1:23.80,38.0,14 14 12 4
ST_2008-6-1_6,5,7.0,NATURAL FATCHOY (CG282),K L Chui,A S Cruz,118,1090,2,1:23.80,8.7,8 6 5 5
ST_2008-6-1_6,6,9.0,MYTHIC STEED (CD208),G Boss,C W Chang,120,998,7,1:23.90,21.0,4 4 4 6
ST_2008-6-1_6,7,2.0,MINGS' HERO (CJ011),B Prebble,C H Yip,130,1056,14,1:24.00,6.6,10 11 8 7
ST_2008-6-1_6,8,12.0,MASTER MASTER (CH144),M Nunes,S Woods,117,959,9,1:24.00,66.0,12 9 7 8
ST_2008-6-1_6,9,11.0,GANBARIA (CE052),P H Lo,Y S Tsui,111,1160,5,1:24.10,20.0,1 1 1 9
ST_2008-6-1_6,10,13.0,NEW ASIA FORWARD (CH309),M Du Plessis,K W Lui,117,1157,10,1:24.30,27.0,2 2 2 10
ST_2008-6-1_6,11,1.0,ISTIDE (CJ089),D Beadman,C S Shum,132,943,8,1:24.30,4.3,9 10 10 11
ST_2008-6-1_6,12,8.0,BITE MY DUST (CH170),O Doleuze,P F Yiu,121,1042,3,1:24.40,13.0,5 7 9 12
ST_2008-6-1_6,13,5.0,CLASSIC REUNION (CH166),C K Tong,J Moore,123,1114,12,1:24.50,27.0,11 12 13 13
ST_2008-6-1_6,14,4.0,KING OF TURF (CJ102),G Mosse,A Lee,129,1046,13,1:26.10,54.0,13 13 14 14
ST_2008-6-1_7,1,4.0,SUPERNOVA (CJ032),D Whyte,D E Ferraris,128,1068,8,1:36.20,4.8,9 11 12 1
ST_2008-6-1_7,2,5.0,SOHNA (CG183),F Coetzee,S Woods,127,1100,1,1:36.20,7.4,11 10 11 2
ST_2008-6-1_7,3,8.0,EVER KING (CE147),D Beadman,J Moore,121,1015,6,1:36.40,18.0,12 14 13 3
ST_2008-6-1_7,4,3.0,JOLLY WONGCHOY (CH076),Y T Cheng,Y O Wong,126,1095,9,1:36.80,9.4,3 2 1 4
ST_2008-6-1_7,5,7.0,EXPEDITIOUS (CE136),H W Lai,B K Ng,120,1112,10,1:36.90,10.0,5 3 3 5
ST_2008-6-1_7,6,11.0,OCTAGONAL CANYON (CJ055),W M Lai,J Size,116,1020,7,1:36.90,71.0,7 7 5 6
ST_2008-6-1_7,7,2.0,CASH MONEY (CH030),B Prebble,C H Yip,128,1076,3,1:37.00,2.6,6 8 8 7
ST_2008-6-1_7,8,10.0,SOUND OF SILENCE (CD136),K L Chui,K L Man,114,1088,12,1:37.10,34.0,10 9 7 8
ST_2008-6-1_7,9,14.0,FORTUNE GALLOP (CH191),M Nunes,K W Lui,115,1029,5,1:37.30,62.0,2 4 4 9
ST_2008-6-1_7,10,13.0,SIMPLY JOY (CH052),M Du Plessis,C W Chang,116,1073,2,1:37.50,17.0,8 6 9 10
ST_2008-6-1_7,11,9.0,SHATIN WIN WIN (CE284),G Boss,P F Yiu,121,1058,11,1:38.30,19.0,13 13 10 11
ST_2008-6-1_7,12,12.0,CELESTIAL WONDER (CG046),S K Sit,A Schutz,114,1025,4,1:38.60,71.0,4 5 6 12
ST_2008-6-1_7,13,1.0,BE MY SONG (CH272),K T Yeung,Y S Tsui,127,1190,14,1:38.70,22.0,1 1 2 13
ST_2008-6-1_7,14,6.0,WIN WIN FORTUNE (CJ060),C W Wong,T W Leung,123,926,13,1:40.00,99.0,14 12 14 14
ST_2008-6-1_8,1,3.0,NORMAN INVADER (CJ231),K L Chui,A S Cruz,117,1056,2,1:09.40,4.7,3 2 1
ST_2008-6-1_8,2,5.0,GALEN WIN (CJ065),W M Lai,D J Hall,119,1082,8,1:09.50,14,5 7 2
ST_2008-6-1_8,3,12.0,KINGS FALCON (CJ185),M Nunes,J Moore,114,1095,1,1:09.60,4.6,6 4 3
ST_2008-6-1_8,4,1.0,ULTRA FANTASY (CG311),D Whyte,D E Ferraris,131,1223,10,1:09.60,8.6,4 5 4
ST_2008-6-1_8,5,9.0,UPSIDE OF ANGER (CH317),M Du Plessis,P O'Sullivan,118,1162,11,1:10.10,74,11 9 5
ST_2008-6-1_8,6,2.0,LUCKY HERO (CH135),D Beadman,J Moore,124,1067,9,1:10.20,2.8,10 8 6
ST_2008-6-1_8,7,6.0,WINDICATOR RETURNS (CJ191),Y T Cheng,T W Leung,119,1030,3,1:10.50,44,2 3 7
ST_2008-6-1_8,8,8.0,PROFITING CHAMPION (CH123),H W Lai,A Lee,117,1146,6,1:11.10,10,1 1 8
ST_2008-6-1_8,9,4.0,EASY (CG095),G Mosse,A S Cruz,122,1162,5,1:11.10,18,7 6 9
ST_2008-6-1_8,10,7.0,ABOVE ALL (CJ215),G Boss,C Fownes,119,1080,7,1:11.30,27,9 10 10
ST_2008-6-1_8,11,11.0,GRAND COMMANDS (CD300),C W Wong,Y O Wong,112,1213,4,1:12.80,36,8 11 11
ST_2008-6-1_8,WV,10.0,DOUBLE LUCK (CH239),O Doleuze,K L Man,117,---,---,---,---,---
ST_2008-6-1_9,1,1.0,TAN TAT BABY (CH315),D Whyte,J Size,133,1136,11,1:23.00,2.0,9 9 8 1
ST_2008-6-1_9,2,8.0,WHIPLASH (CG072),C K Tong,C Fownes,113,1174,6,1:23.10,20.0,5 4 3 2
ST_2008-6-1_9,3,3.0,WIN AGAIN (CD371),D Beadman,J Moore,126,1203,2,1:23.30,4.5,3 3 4 3
ST_2008-6-1_9,4,10.0,BEAUTY PLUS (CC213),Y T Cheng,K W Lui,113,1028,7,1:23.30,75.0,8 8 5 4
ST_2008-6-1_9,5,11.0,SUPER GENKI (CH195),K L Chui,A S Cruz,108,1143,4,1:23.50,13.0,7 7 9 5
ST_2008-6-1_9,6,6.0,SUPER CHARGE (CC299),G Mosse,A Lee,121,1173,8,1:23.60,14.0,1 1 1 6
ST_2008-6-1_9,7,5.0,NAMJONG FIGHTERS (CG308),M Du Plessis,D J Hall,121,1128,5,1:23.60,10.0,4 5 6 7
ST_2008-6-1_9,8,2.0,JADE DRAGONFLY (CE331),O Doleuze,P O'Sullivan,132,1160,10,1:23.70,28.0,11 11 11 8
ST_2008-6-1_9,9,7.0,LUMINOUS (CE300),F Coetzee,J Size,119,1250,1,1:23.70,11.0,6 6 7 9
ST_2008-6-1_9,10,4.0,MERIDIAN PRIDE (CH057),G Boss,A Lee,125,1169,9,1:23.80,15.0,2 2 2 10
ST_2008-6-1_9,11,9.0,ELECTRONICS SPUR (CE285),S K Sit,C W Chang,113,1067,3,1:23.80,82.0,10 10 10 11
ST_2008-6-22_1,1,10.0,TYCOON TAYLOR (CH288),Y T Cheng,Y S Tsui,118,1026,6,1:09.80,4.6,3 4 1
ST_2008-6-22_1,2,1.0,FLY ME TO THE MOON (CG104),D Whyte,J Size,133,1098,2,1:09.90,4.9,5 3 2
ST_2008-6-22_1,3,2.0,RED RULER (CH198),K L Chui,D J Hall,127,1077,5,1:09.90,2.5,2 2 3
ST_2008-6-22_1,4,4.0,ROYAL DOMAIN (CH287),Z Purton,A Schutz,129,1136,4,1:10.10,20,6 5 4
ST_2008-6-22_1,5,6.0,EXPEDIKID (CJ156),H W Lai,L Ho,126,1027,11,1:10.20,14,10 10 5
ST_2008-6-22_1,6,9.0,OWNERS LAD (CG273),G Mosse,C S Shum,120,1188,8,1:10.20,11,7 8 6
ST_2008-6-22_1,7,8.0,REAL PLEASURE (CJ021),M Du Plessis,A Lee,121,1214,12,1:10.40,43,11 11 7
ST_2008-6-22_1,8,13.0,COP HILL LAD (CD292),M W Leung,T W Leung,111,1114,3,1:10.40,27,8 7 8
ST_2008-6-22_1,9,5.0,BE MY SONG (CH272),C K Tong,Y S Tsui,123,1199,9,1:11.00,16,1 1 9
ST_2008-6-22_1,10,12.0,HAPPY ENERGY (CH033),W M Lai,B K Ng,113,1015,1,1:11.30,65,12 12 10
ST_2008-6-22_1,11,3.0,TRAVEL CONSULTANT (CG266),C W Wong,C H Yip,128,1042,7,1:11.90,59,9 9 11
ST_2008-6-22_1,12,7.0,CLEAR WIN (CH255),G Boss,S Woods,126,1209,10,1:12.20,23,4 6 12
ST_2008-6-22_1,WV,11.0,WINNING AHEAD (CJ018),K T Yeung,A T Millard,111,---,---,---,---,---
ST_2008-6-22_10,1,5.0,ANKH MORPORK (CH306),B Prebble,D J Hall,129,1081,5,1:35.90,3.2,5 5 4 1
ST_2008-6-22_10,2,10.0,MAVERICK (CE199),O Doleuze,C Fownes,121,1138,3,1:36.00,12,12 12 12 2
ST_2008-6-22_10,3,6.0,WISE LOVER (CE095),M Nunes,Y O Wong,129,1146,12,1:36.10,39,13 13 11 3
ST_2008-6-22_10,4,3.0,MEDICO (CH075),K L Chui,J Moore,126,1070,13,1:36.20,17,3 2 2 4
ST_2008-6-22_10,5,12.0,MARIACHI (CH190),Z Purton,P F Yiu,117,1032,11,1:36.40,5.7,11 11 13 5
ST_2008-6-22_10,6,9.0,WINNING SPEED (CH322),M Du Plessis,P O'Sullivan,123,1084,8,1:36.50,37,2 3 5 6
ST_2008-6-22_10,7,14.0,WINBO (CJ085),C K Tong,Y S Tsui,109,1068,1,1:36.50,20,6 8 8 7
ST_2008-6-22_10,8,8.0,MASTER GUNNER (CJ142),D Whyte,J Moore,123,1049,4,1:36.50,6.2,8 7 7 8
ST_2008-6-22_10,9,2.0,FIRST AMONG EQUALS (CC327),Y T Cheng,C W Chang,129,1149,2,1:36.50,9.8,9 9 10 9
ST_2008-6-22_10,10,7.0,MASCOT FORTUNE (CH221),K T Yeung,K L Man,121,1089,10,1:36.70,6.8,4 4 3 10
ST_2008-6-22_10,11,1.0,ALL CHANCES (CE241),F Coetzee,J Size,132,1117,7,1:36.80,21,7 6 6 11
ST_2008-6-22_10,12,11.0,CHEERFUL MASTER (CE309),H W Lai,A Lee,116,1150,6,1:37.30,50,10 10 9 12
ST_2008-6-22_10,13,4.0,INDUSTRIAL MARVEL (CG188),C W Wong,C H Yip,127,1043,9,1:37.50,99,1 1 1 13
ST_2008-6-22_10,WV-A,13.0,FORTUNE WARRIOR (CD096),S K Sit,T W Leung,113,---,---,---,---,---
ST_2008-6-22_2,1,4.0,MAJESTIC HEART (CH319),B Prebble,K L Man,122,1052,3,1:36.20,2.7,5 5 5 1
ST_2008-6-22_2,2,5.0,EXPEDITIOUS (CE136),O Doleuze,B K Ng,121,1105,9,1:36.20,5.5,3 3 3 2
ST_2008-6-22_2,3,12.0,GRAND GENERAL (CJ113),W M Lai,B K Ng,111,1110,10,1:36.30,6.0,9 9 8 3
ST_2008-6-22_2,4,6.0,CRUSH ON YOU (CH065),K L Chui,D J Hall,115,1123,8,1:36.30,11.0,8 8 9 4
ST_2008-6-22_2,5,1.0,WAIT FOR ME (CE332),C W Wong,C H Yip,128,1103,11,1:36.30,10.0,12 12 12 5
ST_2008-6-22_2,6,7.0,EVER KING (CE147),D Whyte,J Moore,120,1017,12,1:36.40,9.4,6 6 6 6
ST_2008-6-22_2,7,9.0,ACCELERATOR (CG179),G Boss,S Woods,118,943,1,1:36.50,14.0,4 4 4 7
ST_2008-6-22_2,8,8.0,FORTUNE DRAGON (CH324),Y T Cheng,A Lee,117,1146,4,1:36.50,24.0,2 2 2 8
ST_2008-6-22_2,9,11.0,PICTURE PERFECT (CD297),C K Tong,Y S Tsui,109,1157,7,1:36.50,32.0,1 1 1 9
ST_2008-6-22_2,10,2.0,DON RICARDO (CE262),K T Yeung,L Ho,125,1155,6,1:36.50,76.0,11 10 10 10
ST_2008-6-22_2,11,10.0,JADE CHINA (CG113),H W Lai,T W Leung,114,1144,5,1:36.60,17.0,10 11 11 11
ST_2008-6-22_2,12,3.0,REAL REJOICING (CH202),M Du Plessis,A Lee,124,1236,2,1:36.80,99.0,7 7 7 12
ST_2008-6-22_3,1,5.0,MASTER ELITE (CJ210),G Mosse,C W Chang,127,1147,4,1:10.00,64.0,9 8 1
ST_2008-6-22_3,2,1.0,HOME TREASURE (CJ208),D Whyte,A Lee,129,1331,8,1:10.00,3.9,6 3 2
ST_2008-6-22_3,3,2.0,SILVER BLAZE (CJ149),B Prebble,C H Yip,129,1049,9,1:10.10,5.8,7 6 3
ST_2008-6-22_3,4,8.0,BOLERO (CJ137),Z Purton,P F Yiu,117,1145,7,1:10.10,2.3,2 2 4
ST_2008-6-22_3,5,3.0,SUPER PLUS (CJ090),Y T Cheng,Y S Tsui,129,1021,5,1:10.20,25.0,1 1 5
ST_2008-6-22_3,6,4.0,DANZULU (CJ069),O Doleuze,D J Hall,129,1031,1,1:10.40,4.9,5 7 6
ST_2008-6-22_3,7,7.0,BIG WINNER AGAIN (CJ170),K T Yeung,A T Millard,117,1074,6,1:10.70,23.0,3 4 7
ST_2008-6-22_3,8,9.0,FLYING COLOURS (CJ111),M Du Plessis,D Cruz,117,1112,2,1:10.80,18.0,4 5 8
ST_2008-6-22_3,9,6.0,SUPERB GAINS (CJ058),F Coetzee,K L Man,127,1125,3,1:12.50,92.0,8 9 9
ST_2008-6-22_4,1,4.0,LEADER (CG012),Y T Cheng,C H Yip,127,1122,11,1:22.90,4.3,10 10 9 1
ST_2008-6-22_4,2,9.0,FIRST KNIGHT (CB357),B Prebble,S Woods,127,1226,13,1:22.90,9.2,12 12 12 2
ST_2008-6-22_4,3,3.0,SUPER IDEAL (CC223),E Saint-Martin,A Schutz,130,1087,10,1:23.30,23,9 9 10 3
ST_2008-6-22_4,4,7.0,ELEPHANT STAR (CH323),W M Lai,T K Ng,123,1046,4,1:23.40,12,5 4 2 4
ST_2008-6-22_4,5,11.0,GENERAL KINGY (CB039),C K Tong,Y S Tsui,115,1200,8,1:23.50,39,2 1 1 5
ST_2008-6-22_4,6,8.0,ENERGETIC BOY (CH153),K T Yeung,A T Millard,117,1034,14,1:23.60,30,13 13 13 6
ST_2008-6-22_4,7,2.0,FORTUNE GALLOP (CH191),D Whyte,K W Lui,130,1015,12,1:23.60,9.1,7 7 6 7
ST_2008-6-22_4,8,14.0,PLEASURE PLEASURE (CD271),M Du Plessis,A Lee,113,1036,7,1:23.70,10,1 2 3 8
ST_2008-6-22_4,9,13.0,HAPPY ASH (CG106),M Nunes,P F Yiu,115,997,1,1:23.80,14,3 3 5 9
ST_2008-6-22_4,10,6.0,CHEERFUL HAPPINESS (CE220),O Doleuze,T W Leung,125,1070,3,1:24.00,12,11 11 8 10
ST_2008-6-22_4,11,12.0,SUPER POWER (CH117),K L Chui,A S Cruz,115,1113,5,1:24.20,7.7,8 6 7 11
ST_2008-6-22_4,12,10.0,DASHING WINNER (CA018),Z Purton,B K Ng,120,1161,2,1:24.70,23,4 5 4 12
ST_2008-6-22_4,13,1.0,LITTLE BIG BOY (CJ012),G Boss,D E Ferraris,131,1107,9,1:25.10,6.6,6 8 11 13
ST_2008-6-22_4,WV-A,5.0,MAGI JOY (CH056),F Coetzee,L Ho,129,---,---,---,---,---
ST_2008-6-22_4,WV,,PALIO KING (CG073),G Mosse,K L Man,122,---,---,---,---,---
ST_2008-6-22_5,1,1.0,BRAVO BRAVO (CH119),B Prebble,D J Hall,133,1071,11,1:09.90,2.3,12 13 1
ST_2008-6-22_5,2,6.0,CHIEF WITNESS (CJ219),F Coetzee,A S Cruz,124,1201,5,1:10.00,7.3,3 3 2
ST_2008-6-22_5,3,3.0,RAINBOW OASIS (CH165),K L Chui,Y S Tsui,125,1157,14,1:10.10,19.0,14 14 3
ST_2008-6-22_5,4,8.0,ROYAL PORTRAIT (CJ092),H W Lai,L Ho,121,1035,9,1:10.20,25.0,9 9 4
ST_2008-6-22_5,5,7.0,LIONS' FORTUNE (CJ114),Z Purton,P F Yiu,124,1019,8,1:10.20,9.3,5 5 5
ST_2008-6-22_5,6,14.0,SURE GAIN (CJ038),C W Wong,C H Yip,110,1023,12,1:10.30,59.0,11 10 6
ST_2008-6-22_5,7,13.0,K-JACK (CG233),M Du Plessis,A T Millard,115,1168,1,1:10.30,23.0,6 6 7
ST_2008-6-22_5,8,2.0,SPEEDY WARRIOR (CJ077),D Whyte,T W Leung,133,1058,6,1:10.40,14.0,8 8 8
ST_2008-6-22_5,9,10.0,DIVINE TOUCH (CG291),G Mosse,A Schutz,121,1111,7,1:10.40,9.2,7 7 9
ST_2008-6-22_5,10,12.0,ACTUARIAL TALENT (CJ028),M Nunes,C S Shum,117,1015,10,1:10.50,95.0,10 11 10
ST_2008-6-22_5,11,5.0,O'REILLY MAGIC (CJ134),C K Tong,C Fownes,120,1022,2,1:10.70,8.2,2 2 11
ST_2008-6-22_5,12,9.0,OPTIC KING (CE139),W M Lai,B K Ng,120,1092,3,1:11.00,39.0,1 1 12
ST_2008-6-22_5,13,4.0,SUPER CEE JAY (CG289),P H Lo,Y S Tsui,119,1154,4,1:11.20,19.0,4 4 13
ST_2008-6-22_5,14,11.0,MR WUNDERBAR (CJ068),O Doleuze,K W Lui,120,1091,13,1:11.90,83.0,13 12 14
ST_2008-6-22_6,1,13.0,CONQUEROR (CE270),S K Sit,Y O Wong,114,1142,2,1:22.70,8.3,4 5 5 1
ST_2008-6-22_6,2,9.0,MULTO EXPRESSO (CG098),G Mosse,J Moore,124,1075,9,1:22.80,22.0,5 4 4 2
ST_2008-6-22_6,3,8.0,NEW CHAPTER (CH314),M Du Plessis,P O'Sullivan,126,1109,14,1:22.90,10.0,10 10 10 3
ST_2008-6-22_6,4,12.0,BITE MY DUST (CH170),M Nunes,P F Yiu,116,1047,10,1:23.00,29.0,11 13 12 4
ST_2008-6-22_6,5,5.0,PACHINKO (CH208),D Whyte,D E Ferraris,132,1133,8,1:23.10,2.9,9 9 9 5
ST_2008-6-22_6,6,7.0,CRYSTAL (CE209),Y T Cheng,Y S Tsui,128,1161,5,1:23.20,4.7,1 1 1 6
ST_2008-6-22_6,7,3.0,BRILLIANT TREASURE (CH045),F Coetzee,J Size,132,1185,6,1:23.20,8.3,6 7 7 7
ST_2008-6-22_6,8,1.0,GO BRITANNIA (CJ084),K T Yeung,A T Millard,128,1032,11,1:23.50,63.0,3 3 3 8
ST_2008-6-22_6,9,14.0,NOT QUITE PERFECT (CG254),H W Lai,A Lee,111,1008,1,1:23.60,21.0,2 2 2 9
ST_2008-6-22_6,10,6.0,BRILLIANT FLASH (CE042),C K Tong,C Fownes,126,1157,3,1:23.80,68.0,12 12 13 10
ST_2008-6-22_6,11,10.0,NATURAL FATCHOY (CG282),K L Chui,A S Cruz,114,1086,12,1:23.90,16.0,8 6 6 11
ST_2008-6-22_6,12,4.0,GALACTIC TACTIC (CH095),B Prebble,C H Yip,132,1091,4,1:24.30,28.0,7 8 8 12
ST_2008-6-22_6,13,11.0,SUPER BOBO (CJ116),O Doleuze,K W Lui,120,1118,13,1:24.90,33.0,14 14 14 13
ST_2008-6-22_6,14,2.0,OLYMPICSHIP (CJ283),C W Wong,C S Shum,130,1139,7,1:25.50,29.0,13 11 11 14
ST_2008-6-22_7,1,7.0,GUNNER MAC (CJ192),D Whyte,D E Ferraris,125,1069,7,1:10.20,3.2,5 5 1
ST_2008-6-22_7,2,1.0,ELEGANT WIN (CG297),M Nunes,P O'Sullivan,133,1117,13,1:10.20,16.0,12 11 2
ST_2008-6-22_7,3,5.0,WILLING STORM (CJ187),G Mosse,J Moore,126,1066,3,1:10.30,4.0,6 6 3
ST_2008-6-22_7,4,3.0,CLASSIC NAVIGATOR (CD330),G Boss,T K Ng,131,1107,11,1:10.30,35.0,1 1 4
ST_2008-6-22_7,5,14.0,HAPPY MASTER (CE050),H W Lai,K L Man,111,1052,14,1:10.40,29.0,14 13 5
ST_2008-6-22_7,6,11.0,BERIO (CJ202),F Coetzee,D J Hall,115,1189,2,1:10.40,10.0,9 9 6
