day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Finish Time,Win Odds,Running Position
HV_2008-1-30_4,5,2.0,ASIAN CITRUS (CH246),O Doleuze,D E Ferraris,131,1095,12,1:12.70,21.0,
HV_2008-1-30_4,6,1.0,BRILLIANT ONE (CG212),F Coetzee,J Size,133,1056,3,1:12.70,5.4,
HV_2008-1-30_4,7,12.0,SILLY BOY (CC094),P H Lo,A T Millard,109,1228,9,1:12.80,54.0,
HV_2008-1-30_4,8,11.0,SHINING DRAGON (CC181),Z Purton,C W Chang,120,1024,5,1:13.00,28.0,
HV_2008-1-30_4,9,8.0,GOLDEN WIN (CE062),B Prebble,P O'Sullivan,125,1145,7,1:13.10,6.1,
HV_2008-1-30_4,10,7.0,GOLDEN OPPORTUNITY (CJ015),G Mosse,K L Man,125,1066,10,1:13.30,75.0,
HV_2008-1-30_4,11,4.0,KINGSTON WINNER (CC024),K T Yeung,T K Ng,123,1073,8,1:13.50,39.0,
HV_2008-1-30_4,12,10.0,TELEWIN (CJ010),K L Chui,A S Cruz,116,995,11,1:13.60,60.0,
HV_2008-1-30_5,1,12.0,SPEED OF LIGHT (CC333),F Coetzee,B K Ng,116,1128,2,1:44.60,7.2,
HV_2008-1-30_5,2,5.0,PILLOW KING (CE291),K L Chui,A Schutz,124,1076,10,1:44.80,14.0,
HV_2008-1-30_5,3,8.0,MACAROON (CG238),O Doleuze,D E Ferraris,125,920,11,1:44.80,27.0,
HV_2008-1-30_5,4,11.0,HAPPY ASH (CG106),G Boss,P F Yiu,117,1018,6,1:45.00,6.9,
HV_2008-1-30_5,5,4.0,TABBRIS (CB088),K T Yeung,A Lee,123,1210,12,1:45.10,27.0,
HV_2008-1-30_5,6,6.0,RIGHT CHOICE (CE102),G Mosse,T W Leung,128,1055,1,1:45.20,16.0,
HV_2008-1-30_5,7,2.0,CALL ME CULLEN (CH113),Y T Cheng,Y O Wong,130,1037,4,1:45.20,5.9,
HV_2008-1-30_5,8,10.0,KINGSTON GLORY (CC310),P H Lo,T K Ng,111,1116,7,1:45.30,26.0,
HV_2008-1-30_5,9,7.0,FANTASTIC WIN (CB188),C Soumillon,Y S Tsui,125,1061,3,1:45.40,5.8,
HV_2008-1-30_5,10,1.0,REWARDING STAR (CG234),D Beadman,J Moore,133,1078,5,1:45.80,4.5,
HV_2008-1-30_5,11,3.0,SERIOUS PLAY (CC003),H W Lai,L Ho,128,1128,8,1:46.50,8.4,
HV_2008-1-30_5,12,9.0,BAUHINIA (CD118),Z Purton,S Woods,123,1081,9,1:47.40,87.0,
HV_2008-1-30_6,1,12.0,WONG'S FAVOURITE (CG131),Y T Cheng,Y S Tsui,115,978,1,1:52.60,3.6,
HV_2008-1-30_6,2,10.0,FRONTIER (CH023),B Prebble,C H Yip,120,1115,6,1:52.60,7.6,
HV_2008-1-30_6,3,6.0,ROMANTIC GREEN (CG123),O Doleuze,C Fownes,124,1057,4,1:52.70,9.8,
HV_2008-1-30_6,4,5.0,SUPER SURPRISE (CH210),C Soumillon,D E Ferraris,125,1105,2,1:53.40,4.4,
HV_2008-1-30_6,5,3.0,CHAMPION LAD (CH042),D Beadman,J Moore,129,1220,9,1:53.40,14.0,
HV_2008-1-30_6,6,9.0,PRIDEOFTHEORIENT (CH171),F Coetzee,S Woods,121,1098,11,1:53.60,10.0,
HV_2008-1-30_6,7,2.0,SWEET BABY (CG294),G Boss,P F Yiu,130,1061,3,1:53.80,8.1,
HV_2008-1-30_6,8,8.0,HARRY HARRY (CD019),G Mosse,K L Man,123,1151,10,1:54.00,38.0,
HV_2008-1-30_6,9,4.0,NOBLE TWINS (CH257),Z Purton,T K Ng,126,991,7,1:55.10,54.0,
HV_2008-1-30_6,10,1.0,WONDERFUL BLESSING (CE198),E Saint-Martin,D J Hall,131,1156,5,1:55.30,12.0,
HV_2008-1-30_6,11,11.0,BARRACUDA (CB320),H W Lai,A Lee,113,1133,8,1:56.80,32.0,
HV_2008-1-30_6,12,7.0,SOARING DRAGON (CH183),K T Yeung,A Schutz,117,1162,12,0:00.00,33.0,
HV_2008-1-30_7,1,9.0,FERRO BEAU (CG244),D Beadman,C Fownes,121,1062,4,1:11.80,19.0,
HV_2008-1-30_7,2,1.0,MR COOL (CD071),P H Lo,K L Man,122,1106,9,1:11.90,40.0,
HV_2008-1-30_7,3,4.0,THE WORLD OF LOVE (CC066),B Prebble,S Woods,125,1049,7,1:12.00,17.0,
HV_2008-1-30_7,4,2.0,PROPELLOR (CE263),G Mosse,T W Leung,128,1071,3,1:12.30,11.0,
HV_2008-1-30_7,5,10.0,KING PRAWN SUPREME (CJ076),C Soumillon,J Size,121,1187,1,1:12.40,2.3,
HV_2008-1-30_7,6,5.0,THUNDER DANCING (CG250),O Doleuze,Y S Tsui,125,1097,12,1:12.50,12.0,
HV_2008-1-30_7,7,12.0,CENTURY SUPER STAR (CE070),K L Chui,A Schutz,112,1080,2,1:12.60,8.6,
HV_2008-1-30_7,8,8.0,HURRAY HURRAY (CH010),E Saint-Martin,D J Hall,123,1071,6,1:12.80,12.0,
HV_2008-1-30_7,9,7.0,ENGINEERING WONDER (CB300),H W Lai,L Ho,120,1133,8,1:12.90,74.0,
HV_2008-1-30_7,10,3.0,ENCORE WIN (CH251),G Boss,D Cruz,126,1105,11,1:13.20,13.0,
HV_2008-1-30_7,11,11.0,FEEL-SO-GOOD (CG056),F Coetzee,D E Ferraris,118,1184,10,1:13.30,15.0,
HV_2008-1-30_7,12,6.0,BEAUTY PLUS (CC213),Y T Cheng,K W Lui,121,1030,5,1:13.30,8.2,
HV_2008-1-30_8,1,5.0,NOBLE HEART (CC355),G Boss,K L Man,125,1028,4,1:42.90,10.0,
HV_2008-1-30_8,2,1.0,DASHING THUNDER (CD080),B Prebble,C H Yip,129,1120,8,1:43.30,8.9,
HV_2008-1-30_8,3,6.0,QUEST FOR LOVE (CE242),O Doleuze,D E Ferraris,123,1065,11,1:43.30,34.0,
HV_2008-1-30_8,4,11.0,THREE CLUBS (CG149),D Beadman,J Moore,119,1092,12,1:43.50,18.0,
HV_2008-1-30_8,5,10.0,LUCKY MONEY (CE159),H W Lai,T W Leung,117,1084,5,1:44.00,14.0,
HV_2008-1-30_8,6,2.0,BUTTERFIELD (CG178),C Soumillon,Y O Wong,128,1053,10,1:44.10,4.4,
HV_2008-1-30_8,7,9.0,MY LUCK (CE256),K L Chui,D J Hall,116,1174,2,1:44.30,4.0,
HV_2008-1-30_8,8,8.0,DASHING CHAMPION (CC015),K T Yeung,B K Ng,115,1168,1,1:44.30,28.0,
HV_2008-1-30_8,9,4.0,KING ACRYLIC (CG295),Z Purton,P F Yiu,125,1098,6,1:44.40,8.8,
HV_2008-1-30_8,10,12.0,AWARD (CE111),F Coetzee,P O'Sullivan,116,1128,9,1:45.40,13.0,
HV_2008-1-30_8,11,3.0,CAGA BOY (CG060),Y T Cheng,K W Lui,123,1159,3,1:47.30,7.7,
HV_2008-1-30_8,12,7.0,BOBO WIN (CC238),G Mosse,D Cruz,122,1142,7,1:47.70,32.0,
HV_2008-1-9_1,1,1.0,WONG'S FAVOURITE (CG131),D Whyte,Y S Tsui,133,978,9,2:19.00,6.0,
HV_2008-1-9_1,2,12.0,CHALLENGER (CE138),H W Lai,A Lee,110,1012,1,2:19.10,8.4,
HV_2008-1-9_1,3,4.0,RED FORTUNE (CE192),O Doleuze,A Schutz,128,977,2,2:19.60,8.9,
HV_2008-1-9_1,4,8.0,FLYING PROFILE (CD168),C Soumillon,D Cruz,122,1070,6,2:20.10,3.2,
HV_2008-1-9_1,5,5.0,VITALITY CHAMP (CD301),P H Lo,T K Ng,119,1150,3,2:20.30,58.0,
HV_2008-1-9_1,6,7.0,SINOSPIEL (CG003),K T Yeung,D E Ferraris,118,992,5,2:20.40,12.0,
HV_2008-1-9_1,7,9.0,DANZIGMOUNTAIN (CG139),E Saint-Martin,C S Shum,121,1024,8,2:20.70,17.0,
HV_2008-1-9_1,8,6.0,FISHKING EXCELLENT (CG232),W M Lai,P F Yiu,123,1047,7,2:20.80,6.4,
HV_2008-1-9_1,9,11.0,MULLAAD (CG259),M Nunes,D Cruz,116,1095,4,2:20.80,34.0,
HV_2008-1-9_1,10,3.0,NATURAL ECHO (CB326),B Prebble,K L Man,130,1146,12,2:22.40,9.8,
HV_2008-1-9_1,11,10.0,DANEPRINT (CC221),Y T Cheng,C H Yip,114,1087,10,2:25.40,23.0,
HV_2008-1-9_1,12,2.0,MAKE A MINT (CH005),M W Leung,S Woods,126,1084,11,2:26.30,70.0,
HV_2008-1-9_2,1,6.0,FUN (CH282),G Mosse,L Ho,122,1054,3,1:10.20,1.9,
HV_2008-1-9_2,2,12.0,KING CREOLE (CG287),M Nunes,K W Lui,114,1046,9,1:10.20,14.0,
HV_2008-1-9_2,3,5.0,MAGI JOY (CH056),E Saint-Martin,Y S Tsui,123,1070,1,1:10.50,10.0,
HV_2008-1-9_2,4,2.0,RICH DRAGON (CG079),C Soumillon,C Fownes,130,1128,10,1:10.60,8.1,
HV_2008-1-9_2,5,10.0,LUCKY TYCOON (CH318),O Doleuze,A Schutz,120,1063,7,1:11.20,22.0,
HV_2008-1-9_2,6,8.0,SHINING DRAGON (CC181),K T Yeung,C W Chang,114,1015,6,1:11.20,32.0,
HV_2008-1-9_2,7,9.0,GANBARIA (CE052),Y T Cheng,D Cruz,118,1171,4,1:11.20,8.2,
HV_2008-1-9_2,8,11.0,HEADINGLEY (CH264),A Delpech,A T Millard,116,1077,12,1:11.30,41.0,
HV_2008-1-9_2,9,1.0,KINGSTON WINNER (CC024),W M Lai,T K Ng,128,1057,11,1:11.30,34.0,
HV_2008-1-9_2,10,3.0,SOLDIER ON (CD230),K L Chui,D J Hall,120,1099,8,1:11.30,24.0,
HV_2008-1-9_2,11,7.0,INSIDER (CG112),D Whyte,C S Shum,121,1052,5,1:11.90,19.0,
HV_2008-1-9_2,12,4.0,WILD ACE (CH009),M W Leung,C H Yip,120,1166,2,1:12.00,15.0,
HV_2008-1-9_3,1,10.0,WIKI WIKI (CD205),D Whyte,D E Ferraris,118,1055,6,1:10.50,10.0,
HV_2008-1-9_3,2,9.0,RACING SPIRIT (CE105),O Doleuze,K W Lui,120,1085,8,1:10.50,18.0,
HV_2008-1-9_3,3,7.0,GOLDEN WIN (CE062),B Prebble,P O'Sullivan,122,1136,2,1:10.60,3.2,
HV_2008-1-9_3,4,3.0,TAKE IT EASY (CJ029),Y T Cheng,C H Yip,122,1025,3,1:10.70,3.9,
HV_2008-1-9_3,5,5.0,ZEPHYRUS (CH285),M Nunes,A T Millard,124,1080,9,1:10.70,86.0,
HV_2008-1-9_3,6,11.0,OPTIC KING (CE139),H W Lai,B K Ng,113,1092,4,1:10.90,7.1,
HV_2008-1-9_3,7,4.0,WINNING PAL (CJ138),K L Chui,A S Cruz,119,1125,5,1:11.00,14.0,
HV_2008-1-9_3,8,1.0,TIGER RIDGE (CD084),K T Yeung,A Schutz,124,1231,12,1:11.10,26.0,
HV_2008-1-9_3,9,2.0,BITE MY DUST (CH170),G Mosse,P F Yiu,130,1062,10,1:11.30,21.0,
HV_2008-1-9_3,10,12.0,CALL ME CULLEN (CH113),S K Sit,Y O Wong,111,1037,1,1:11.30,29.0,
HV_2008-1-9_3,11,6.0,POWER DRAGON (CG084),A Delpech,Y S Tsui,123,1153,11,1:11.50,11.0,
HV_2008-1-9_3,12,8.0,SOU MA TAM (CH253),S Dye,C Fownes,120,1169,7,1:11.60,14.0,
HV_2008-1-9_4,1,8.0,MASTER DREAMER (CE293),P H Lo,T K Ng,113,1040,1,1:42.10,16.0,
HV_2008-1-9_4,2,12.0,FRONTIER (CH023),D Whyte,C H Yip,115,1103,7,1:42.30,3.6,
HV_2008-1-9_4,3,11.0,SOHNA (CG183),S Dye,S Woods,117,1081,2,1:42.30,6.3,
HV_2008-1-9_4,4,5.0,CARE FREE MIDAS (CH053),A Delpech,Y S Tsui,123,1038,12,1:42.40,68.0,
HV_2008-1-9_4,5,10.0,SIXTY SECONDS (CB177),G Mosse,K L Man,120,1079,8,1:42.50,22.0,
HV_2008-1-9_4,6,6.0,GALLANT FALCON (CD194),O Doleuze,A T Millard,123,1166,3,1:42.50,11.0,
HV_2008-1-9_4,7,9.0,CLOVIS (CH044),Y T Cheng,Y O Wong,116,1021,9,1:42.70,5.7,
HV_2008-1-9_4,8,2.0,SOLAR (CC198),D Beadman,P F Yiu,128,1049,6,1:42.70,8.0,
HV_2008-1-9_4,9,3.0,SUPER FIGHTER (CE167),W M Lai,T W Leung,124,1079,5,1:42.70,16.0,
HV_2008-1-9_4,10,1.0,BRILLIANT FLASH (CE042),K L Chui,C Fownes,124,1138,10,1:42.80,18.0,
HV_2008-1-9_4,11,7.0,SUPER FANTASY (CD162),C Soumillon,D E Ferraris,122,1089,11,1:42.80,27.0,
HV_2008-1-9_4,12,4.0,TREASURE RAIDERS (CE049),B Prebble,P O'Sullivan,126,1179,4,1:43.60,8.5,
HV_2008-1-9_5,1,10.0,BEAUTY PLUS (CC213),Y T Cheng,K W Lui,114,1023,12,1:10.20,23.0,
HV_2008-1-9_5,2,1.0,BEAUTIFUL DREAMER (CH108),B Prebble,K L Man,132,1053,3,1:10.20,2.5,
HV_2008-1-9_5,3,12.0,FEEL-SO-GOOD (CG056),A Delpech,D E Ferraris,114,1172,8,1:10.30,7.6,
HV_2008-1-9_5,4,4.0,ENCORE WIN (CH251),D Whyte,D Cruz,123,1108,9,1:10.40,6.5,
HV_2008-1-9_5,5,9.0,SOLAR MIGHTY (CH124),G Mosse,A Lee,120,1173,5,1:10.40,11.0,
HV_2008-1-9_5,6,7.0,SUPER HONEY (CE187),M Nunes,J Size,121,1169,1,1:10.40,10.0,
HV_2008-1-9_5,7,5.0,THE WORLD OF LOVE (CC066),O Doleuze,S Woods,123,1052,2,1:10.40,17.0,
HV_2008-1-9_5,8,8.0,HURRAY HURRAY (CH010),E Saint-Martin,D J Hall,120,1064,11,1:10.50,13.0,
HV_2008-1-9_5,9,6.0,ENGINEERING WONDER (CB300),H W Lai,L Ho,119,1122,4,1:10.50,17.0,
HV_2008-1-9_5,10,11.0,CENTURY SUPER STAR (CE070),K L Chui,A Schutz,109,1067,7,1:10.60,14.0,
HV_2008-1-9_5,11,2.0,DASHING CHAMPION (CC015),K T Yeung,B K Ng,117,1163,6,1:10.80,42.0,
HV_2008-1-9_5,12,3.0,FLYING SPRINTER (CD021),M W Leung,T W Leung,119,1202,10,1:10.90,57.0,
HV_2008-1-9_6,1,3.0,FAT DRAGON (CD130),D Whyte,Y S Tsui,127,1098,6,1:40.60,6.1,
HV_2008-1-9_6,2,1.0,PRIME DELIGHT (CE193),S Dye,C Fownes,132,1098,1,1:40.60,3.4,
HV_2008-1-9_6,3,12.0,MY LUCK (CE256),K L Chui,D J Hall,108,1157,10,1:40.80,13.0,
HV_2008-1-9_6,4,2.0,DIAMOND ERA (CE040),C Soumillon,K L Man,129,1093,8,1:41.10,7.7,
HV_2008-1-9_6,5,9.0,KING HOGAN (CE257),E Saint-Martin,K W Lui,121,1226,9,1:41.20,14.0,
HV_2008-1-9_6,6,10.0,NOBLE SILENCE (CD238),A Delpech,D E Ferraris,121,1110,5,1:41.30,11.0,
HV_2008-1-9_6,7,4.0,THE WITCH'S BROOM (CH231),G Mosse,T W Leung,124,1151,3,1:41.40,5.1,
HV_2008-1-9_6,8,5.0,BOBO WIN (CC238),M Nunes,D Cruz,123,1153,7,1:41.40,33.0,
HV_2008-1-9_6,9,7.0,SUPER WONGCHOY (CB318),Y T Cheng,Y O Wong,121,1180,2,1:41.40,17.0,
HV_2008-1-9_6,10,8.0,BEST POWER (CG006),O Doleuze,C S Shum,121,1063,12,1:41.50,20.0,
HV_2008-1-9_6,11,11.0,CLASSIC REUNION (CH166),M W Leung,J Moore,108,1121,11,1:41.60,21.0,
HV_2008-1-9_6,12,6.0,DR WELL (CD165),S K Sit,C W Chang,121,1086,4,1:44.50,54.0,
HV_2008-1-9_7,1,11.0,CALIFORNIAMOUNTAIN (CG310),K L Chui,A S Cruz,111,1063,8,1:49.80,11.0,
HV_2008-1-9_7,2,4.0,NOBLE CONQUEROR (CG169),B Prebble,C Fownes,124,1143,10,1:49.90,5.8,
HV_2008-1-9_7,3,8.0,SILVER SUN (CE126),C Soumillon,C H Yip,121,1149,1,1:49.90,6.8,
HV_2008-1-9_7,4,2.0,EXCELLENT BOY (CE238),D Whyte,C Fownes,127,1056,5,1:50.10,7.4,
HV_2008-1-9_7,5,7.0,YOUNG HERO (CH071),G Mosse,A Lee,122,1025,9,1:50.10,8.4,
HV_2008-1-9_7,6,6.0,WINNING REWARD (CE254),H W Lai,K W Lui,119,1058,3,1:50.10,12.0,
HV_2008-1-9_7,7,12.0,DISGUISE (CG004),M Nunes,D E Ferraris,114,1091,2,1:50.20,11.0,
HV_2008-1-9_7,8,3.0,FAMOUS DANCER (CD353),E Saint-Martin,J Moore,126,1079,11,1:50.50,17.0,
HV_2008-1-9_7,9,5.0,EVER BRIGHT (CG223),O Doleuze,P O'Sullivan,122,1109,7,1:50.60,6.8,
HV_2008-1-9_7,10,10.0,SUPREME GAINS (CG057),Y T Cheng,K L Man,116,1064,6,1:50.70,16.0,
HV_2008-1-9_7,11,9.0,SOUNDS BEST (CE255),D Beadman,J Moore,119,1028,4,1:50.80,11.0,
HV_2008-1-9_7,12,1.0,SYLLABUS (CD388),A Delpech,D E Ferraris,129,1149,12,1:50.90,32.0,
HV_2008-1-9_8,1,7.0,ISLAND SPEED (CG202),A Delpech,B K Ng,123,1187,3,0:56.90,6.5,
HV_2008-1-9_8,2,9.0,HONGKONG SUPERSTAR (CH167),H W Lai,Y O Wong,116,1174,6,0:56.90,13.0,
HV_2008-1-9_8,3,4.0,BLUE GENES (CG055),M Nunes,P F Yiu,124,1116,1,0:57.00,5.6,
HV_2008-1-9_8,4,12.0,WINE WIN (CG018),P H Lo,A Lee,110,1079,11,0:57.00,23.0,
HV_2008-1-9_8,5,2.0,DIM SUM (CH226),D Beadman,J Moore,125,1042,9,0:57.00,5.0,
HV_2008-1-9_8,6,11.0,DIAMOND BRILLIANCE (CH002),O Doleuze,K L Man,120,1143,8,0:57.10,9.4,
HV_2008-1-9_8,7,10.0,NIRVANA (CH270),S Dye,C Fownes,119,1141,7,0:57.20,6.2,
HV_2008-1-9_8,8,5.0,EXPRESS WIN (CJ042),Y T Cheng,C H Yip,122,1113,2,0:57.20,7.3,
HV_2008-1-9_8,9,1.0,LIBERAL'S KNIGHT (CE272),D Whyte,J Size,129,1135,4,0:57.30,15.0,
HV_2008-1-9_8,10,3.0,SUPERIOR UNIT (CJ045),K L Chui,D J Hall,120,1125,10,0:57.80,29.0,
HV_2008-1-9_8,11,8.0,GIGA SPIRITS (CE335),B Prebble,A S Cruz,119,1186,12,0:57.90,20.0,
HV_2008-1-9_8,12,6.0,CLASSIC NAVIGATOR (CD330),W M Lai,T K Ng,121,1109,5,0:58.60,70.0,
HV_2008-10-15_1,1,12.0,VITALITY CHAMP (CD301),W M Lai,T K Ng,111,1124,8,1:51.69,12,2 1 1 1 1
HV_2008-10-15_1,2,8.0,SERIOUS PLAY (CC003),E Saint-Martin,L Ho,123,1108,11,1:51.73,16,8 9 9 9 2
HV_2008-10-15_1,3,4.0,TRAVEL LEADER (CD226),G Mosse,D Cruz,131,1176,10,1:51.88,16,9 10 10 11 3
HV_2008-10-15_1,4,3.0,ROCKALOT (CH163),K T Yeung,P F Yiu,127,991,12,1:51.93,11,7 4 4 5 4
HV_2008-10-15_1,5,6.0,WATCHMAN (CB327),Z Purton,B K Ng,126,1107,2,1:51.98,12,10 7 7 6 5
HV_2008-10-15_1,6,9.0,ALL FOR ONE (CH180),C W Wong,C H Yip,121,1051,4,1:52.05,32,3 6 6 7 6
HV_2008-10-15_1,7,10.0,ENERGETIC BOY (CH153),Y T Cheng,A Schutz,115,1016,3,1:52.05,6.3,12 11 11 10 7
HV_2008-10-15_1,8,7.0,DENDRANTHEMA LOVE (CD073),H W Lai,T W Leung,123,1112,9,1:52.16,7.7,11 12 12 12 8
HV_2008-10-15_1,9,2.0,NATURAL ECHO (CB326),B Prebble,K L Man,133,1164,6,1:52.28,7.1,6 8 8 8 9
HV_2008-10-15_1,10,1.0,BATURO (CH029),D Whyte,Y S Tsui,133,962,5,1:52.46,4.1,1 2 2 2 10
HV_2008-10-15_1,11,11.0,SUPER POWER (CH117),F Coetzee,A S Cruz,114,1136,7,1:52.54,11,4 3 3 3 11
HV_2008-10-15_1,12,5.0,BAUHINIA (CD118),M W Leung,S Woods,124,1059,1,1:52.85,17,5 5 5 4 12
HV_2008-10-15_1,WV,,CHALLENGER (CE138),M Du Plessis,A Lee,120,---,---,---,---,---
HV_2008-10-15_2,1,9.0,NORDIC STAR (CH302),D Whyte,Y O Wong,125,1128,7,1:10.64,14,8 9 1
HV_2008-10-15_2,2,10.0,DIVINE TOUCH (CG291),G Mosse,A Schutz,120,1097,8,1:10.68,5.1,9 8 2
HV_2008-10-15_2,3,6.0,MAGIC TURBO (CJ098),O Doleuze,T W Leung,127,1048,9,1:11.21,8.3,5 7 3
HV_2008-10-15_2,4,7.0,WITHALLMYHEART (CE268),F Coetzee,T K Ng,126,1100,5,1:11.22,5.3,6 4 4
HV_2008-10-15_2,5,4.0,SOU MA TAM (CH253),B Prebble,C Fownes,129,1150,2,1:11.25,2.5,4 3 5
HV_2008-10-15_2,6,2.0,CASH MONEY (CH030),C W Wong,C H Yip,127,1088,1,1:11.67,13,3 5 6
HV_2008-10-15_2,7,5.0,CLASSA FOR EVER (CD085),H W Lai,L Ho,126,1088,6,1:12.00,24,1 1 7
HV_2008-10-15_2,8,8.0,GOLDEN WIN (CE062),Y T Cheng,P O'Sullivan,123,1136,3,1:12.13,19,7 6 8
HV_2008-10-15_2,9,3.0,BE MY SONG (CH272),M W Leung,Y S Tsui,127,1196,4,1:13.70,13,2 2 9
HV_2008-10-15_2,WV,1.0,SUPER HONEY (CE187),M Du Plessis,J Size,132,---,---,---,---,---
HV_2008-10-15_3,1,8.0,PERFECT TREASURE (CH091),E Saint-Martin,K W Lui,122,1014,4,0:57.75,3.9,4 5 1
HV_2008-10-15_3,2,2.0,JUST RIGHT (CH300),F Coetzee,T K Ng,127,1132,2,0:58.17,2.5,2 3 2
HV_2008-10-15_3,3,5.0,LUCKY HONEY (CJ013),Z Purton,C Fownes,125,1228,7,0:58.23,17,1 1 3
HV_2008-10-15_3,4,10.0,MY GOAL (CJ131),M W Leung,D J Hall,116,1092,10,0:58.65,57,11 9 4
HV_2008-10-15_3,5,9.0,HAPPEE GIFT (CH313),K T Yeung,P O'Sullivan,116,1097,8,0:58.77,10,5 4 5
HV_2008-10-15_3,6,12.0,HAPPY SUNDAY (CE169),Y T Cheng,A Lee,114,1118,11,0:58.79,12,3 2 6
HV_2008-10-15_3,7,7.0,TRAVEL CONSULTANT (CG266),B Prebble,C H Yip,123,1090,1,0:58.79,8.7,7 6 7
HV_2008-10-15_3,8,4.0,FLORAL IMAGE (CK027),K L Chui,A S Cruz,122,1045,9,0:58.88,34,10 7 8
HV_2008-10-15_3,9,3.0,SPEED FIGHTER (CD355),C K Tong,P F Yiu,122,1113,5,0:59.11,17,9 8 9
HV_2008-10-15_3,10,6.0,MESOHAPPY (CJ317),M Du Plessis,S Woods,125,1119,3,0:59.40,13,8 10 10
HV_2008-10-15_3,11,11.0,OPTIC KING (CE139),H W Lai,B K Ng,115,1070,6,1:01.82,33,6 11 11
HV_2008-10-15_3,WV,1.0,MIRACLE FORTUNE (CH292),D Whyte,Y S Tsui,133,---,---,---,---,---
HV_2008-10-15_4,1,7.0,MAGI JOY (CH056),O Doleuze,L Ho,129,1052,10,1:11.13,16.0,5 5 1
HV_2008-10-15_4,2,10.0,MR FLOODLIGHT (CG257),Z Purton,C S Shum,123,1086,1,1:11.18,15.0,2 1 2
HV_2008-10-15_4,3,11.0,PALIO KING (CG073),G Mosse,K L Man,121,1125,3,1:11.18,4.6,4 3 3
HV_2008-10-15_4,4,12.0,MASTER YING (CB249),W M Lai,T K Ng,116,1164,8,1:11.48,7.8,1 2 4
HV_2008-10-15_4,5,1.0,FASTER FASTER (CG010),F Coetzee,D E Ferraris,132,1234,4,1:11.60,5.2,6 6 5
HV_2008-10-15_4,6,8.0,DAYLIGHT EXPRESS (CH036),C W Wong,C H Yip,124,1036,7,1:11.61,16.0,12 11 6
HV_2008-10-15_4,7,5.0,CLASSIC HORSE (CD378),H W Lai,T W Leung,128,1082,6,1:11.62,8.0,9 10 7
HV_2008-10-15_4,8,9.0,TELECOM EMPEROR (CH137),K L Chui,D J Hall,123,1241,12,1:11.65,29.0,11 12 8
HV_2008-10-15_4,9,2.0,MONTY (CH164),D Whyte,P O'Sullivan,132,1103,11,1:11.69,28.0,8 7 9
HV_2008-10-15_4,10,4.0,LIMONCELLO (CH178),K T Yeung,A T Millard,126,1102,2,1:11.72,7.6,3 4 10
HV_2008-10-15_4,11,3.0,NEW ASIA FORWARD (CH309),B Prebble,K W Lui,132,1150,9,1:11.82,10.0,10 9 11
HV_2008-10-15_4,12,6.0,SURE HERO (CG122),M Du Plessis,A Schutz,130,1055,5,1:13.18,14.0,7 8 12
HV_2008-10-15_5,1,10.0,EVER KING (CE147),K T Yeung,J Moore,113,1012,4,1:40.35,18.0,6 6 8 1
HV_2008-10-15_5,2,9.0,KAISER'S CHOIX (CE305),W C Marwing,C Fownes,119,1108,5,1:40.39,6.2,4 3 3 2
HV_2008-10-15_5,3,5.0,CLOVIS (CH044),D Whyte,Y O Wong,125,1031,8,1:40.44,3.5,8 8 7 3
HV_2008-10-15_5,4,6.0,SUPER FANTASY (CD162),Z Purton,D E Ferraris,125,1081,1,1:40.49,4.1,7 7 6 4
HV_2008-10-15_5,5,7.0,TRIUMPH (CC214),B Prebble,C H Yip,125,1074,6,1:40.61,13.0,5 5 5 5
HV_2008-10-15_5,6,4.0,JOLLY WONGCHOY (CH076),Y T Cheng,A Schutz,124,1093,7,1:40.66,7.4,2 2 2 6
HV_2008-10-15_5,7,1.0,QUALITY-QUALITY (CE250),P H Lo,T W Leung,125,1028,10,1:40.79,15.0,11 11 11 7
HV_2008-10-15_5,8,8.0,BOBO WIN (CC238),C K Tong,D Cruz,118,1154,2,1:40.93,17.0,3 4 4 8
HV_2008-10-15_5,9,2.0,CLASSA SUPREME (CG261),H W Lai,L Ho,126,1060,11,1:41.07,27.0,1 1 1 9
HV_2008-10-15_5,10,11.0,GALLANT MASTER (CJ255),M Du Plessis,C Fownes,118,1148,3,1:41.18,26.0,9 9 10 10
HV_2008-10-15_5,11,3.0,CARE FREE MIDAS (CH053),O Doleuze,Y S Tsui,127,1026,9,1:41.22,16.0,10 10 9 11
HV_2008-10-15_6,1,5.0,DIAMOND SUPREME (CH265),M Du Plessis,A T Millard,129,1059,1,0:57.74,2.6,7 5 1
HV_2008-10-15_6,2,6.0,NATIVE KID (CG317),B Prebble,D J Hall,129,1169,8,0:57.75,12.0,9 9 2
HV_2008-10-15_6,3,7.0,MAGIC CHARIOT (CH094),Z Purton,C W Chang,126,1197,12,0:57.87,30.0,10 10 3
HV_2008-10-15_6,4,9.0,SUPREMACY (CD315),G Mosse,D E Ferraris,122,1082,11,0:58.27,40.0,8 8 4
HV_2008-10-15_6,5,1.0,WINDICATOR RETURNS (CJ191),H W Lai,T W Leung,131,1041,7,0:58.40,25.0,5 7 5
HV_2008-10-15_6,6,3.0,MI REILLY (CJ199),C K Tong,Y O Wong,127,996,9,0:58.40,7.5,4 2 6
HV_2008-10-15_6,7,10.0,KEEN SOUL (CH092),F Coetzee,Y S Tsui,119,1068,5,0:58.48,8.0,3 3 7
